"Börsdata ID","Bolagsnamn","ROIC - Senaste","Nettoskuld - Senaste","EV/EBIT - Senaste","EV/FCF - Senaste","Capex - Per Aktie","P/B - Senaste","PEG - Senaste","Börsvärde - Senaste","RSI - RSI(14)","MA -  5/20","MA -  50/200","Kursutveck. - Utveck.  1m"
"1400","Svenska Aerogel","-100,0%","-6%","-1,7","-2,0","-0,03","1,6",,"65","59,2","-4,9%","-33,0%","4,6%"
"1635","Svolder A","11,4%","-1%","14,9","113,9","0,04","1,7","0,1","8960","72,1","3,6%","-10,3%","6,7%"
"215","Svolder B","11,4%","-1%","9,3","71,2","0,04","1,0","0,1","5622","66,2","3,9%","-11,4%","6,4%"
"1076","Sydsvenska Hem","3,0%","40%","25,2","39,1","-3,21","0,6","0,9","526","35,2","-4,5%","-4,7%","-7,6%"
"1317","SynAct Pharma","-95,2%","-17%","-3,4","-6,0",,"3,5",,"699","77,7","14,4%","20,3%","59,2%"
"545","Syncro","-19,5%","3%","-0,4","-0,4","-7,55","0,0",,"6","32,9","-39,9%","-88,4%","-66,8%"
"2290","Synsam","7,1%","34%","12,7","10,7","-2,43","2,9","1,2","7395","70,5","4,5%","-8,7%","10,7%"
"480","SyntheticMR","-6,9%","-12%","-76,0","-14,9","-0,22","1,6",,"248","37,1","-9,8%","-67,0%","-3,0%"
"221","Systemair","9,5%","10%","19,4","22,2","-1,68","3,0","-0,6","17597","47,3","-0,8%","8,3%","-4,6%"
"2247","Söder Sportfiske","9,1%","-24%","25,5","14,5","-0,29","2,8","3,2","251","58,9","6,7%","1,8%","18,3%"
"348","TagMaster","-1,0%","4%","151,3","4,1","-0,03","0,7",,"190","58,6","4,8%","-24,5%","-2,3%"
"1309","Talkpool","140,4%","17%","2,6","45,9","0,02","7,7","-0,1","51","53,8","1,4%","-11,7%","8,4%"
"1435","Tangiamo Touch","-236,6%","-3%","-0,0","0,2",,"0,1",,"19","47,0","0,5%","-74,0%","-15,0%"
"1466","TCECUR","-1,0%","15%","70,9","9,6","-1,21","1,0",,"255","67,2","3,4%","2,5%","5,6%"
"1637","Tele2 A","7,5%","47%","19,8","20,0","-5,79","3,8","8,4","85635","72,1","5,7%","2,3%","12,8%"
"222","Tele2 B","7,5%","47%","19,9","20,0","-5,79","3,9","8,4","85879","76,4","5,8%","2,6%","12,9%"
"223","Telia Company","2,9%","35%","19,0","7,9","1,04","2,3","0,0","128305","64,0","2,8%","3,3%","6,4%"
"2135","Tellusgruppen","-34,3%","27%","-7,5","-18,8","-0,35","-31,4",,"108","49,0","-0,6%","-1,6%","0,8%"
"1564","Tempest Security","-15,1%","8%","-11,9","6,9","-0,21","1,5",,"106","40,9","-2,7%","-26,3%","-5,1%"
"2378","Tendo","-170,1%","-14%","-1,7","-2,8","-0,28","2,3",,"15","99,5","289,3%","53,4%","7556,3%"
"1549","Teneo AI","-426,4%","239%","-6,9","-5,4","-0,10","-0,8",,"237","69,4","7,8%","-7,7%","51,2%"
"1789","Teqnion","10,0%","20%","19,4","-36,3","-13,09","3,5","-2,9","2894","55,6","-0,4%","-12,5%","2,1%"
"1462","TerraNet","-256,9%","-8%","-3,8","-3,4","-0,00","6,3",,"152","40,0","-10,5%","-14,8%","-12,5%"
"2149","Tessin Nordic","-58,3%","50%","-7,0","-11,4","0,04","-8,2",,"45","40,5","-16,2%","-3,4%","-20,4%"
"1321","TF Bank","2,4%",,"11,6","-5,1","0,21","2,9","0,2","7934","46,9","-4,4%","29,7%","1,1%"
"2194","TH1NG","-80,5%","1%","-1,5","-1,0","-0,06","8,4",,"15","30,1","-20,8%","-12,3%","-33,1%"
"1756","Thinc","-20,9%","3%","-9,8","10,4","-0,90","1,0",,"39","59,9","-1,1%","-30,1%","12,9%"
"428","Thule","13,8%","8%","23,6","19,8","-2,61","5,2","2,7","37959","55,4","4,4%","9,6%","3,0%"
"2045","Thunderful","-77,4%","2%","-0,1","0,1","1,49","0,0",,"51","39,9","-9,1%","-46,1%","5,7%"
"224","TietoEVRY","7,7%","27%","12,2","11,6","-0,68","1,5","-0,8","25389","72,6","3,5%","-3,8%","10,0%"
"1551","Time People Group","-42,3%","6%","-7,8","-16,3","-0,11","2,9",,"63","51,1","-1,6%","-20,7%","19,0%"
"1856","Tingsvalvet A","1,9%","51%","35,7","-10,5","-16,71","0,5","-1,0","651","52,5","-0,2%","7,3%","-2,2%"
"2414","Tingsvalvet B","1,9%","51%","34,4","-10,1","-16,71","0,5","-0,9","575","49,3","-0,7%","6,4%","-7,1%"
"2330","Titania","12,5%","56%","-16,5","-8,3","-3,22","0,6","0,0","592","62,4","10,6%","0,0%","6,2%"
"745","Tobii","-18,8%","-15%","-2,1","-1,0","-1,33","1,0",,"623","65,4","4,6%","-19,0%","23,2%"
"935","Toleranzia","-4,6%","-1%","-14,6","-3,1","-0,17","0,8",,"165","43,1","0,7%","7,1%","2,7%"
"1578","TopRight Nordic","-1327,3%","10%","-0,4","-1,0","0,12","-1,4",,"11","50,8","-8,1%","-21,4%","2,1%"
"1548","Touchtech","10,7%","-22%","8,4",,,"0,8","0,0","46","52,5","-1,3%","-12,8%","3,8%"
"468","Tourn","-76,2%","-21%","-2,2","-1,5","-0,87","1,8",,"60","46,2","-0,5%","-23,4%","-14,1%"
"225","Traction","17,6%","-58%","2,6","4,5","14,96","1,0","0,0","4432","60,0","0,5%","0,1%","5,3%"
"226","TradeDoubler","3,2%","7%","7,3","9,8","-0,99","0,5","-0,3","217","46,3","-2,2%","-8,4%","-2,2%"
"1819","Train Alliance","2,7%","-4%","34,6","12,9","-2,62","1,1","-10,6","1488","48,7","-1,2%","-2,6%","1,3%"
"2132","Trainimal","-22,8%","-7%","-1,1","-1,1","-1,19","0,3",,"2","78,2","48,5%","16,5%","102,0%"
"2246","Transfer Group","-21,1%","8%","-6,6","32,7","-0,05","1,3",,"90","68,0","6,6%","6,1%","10,9%"
"541","Transferator A","59,3%","-1%","-145,9",,,"3,8","0,1","178","50,6","-2,7%","-26,7%","-4,9%"
"1638","Transferator B","59,3%","-1%","-149,1",,,"3,9","0,1","182","48,0","0,5%","-28,3%","-17,1%"
"1393","Transiro","-21,3%","-11%","-2,7","9,7","-0,00","6,6",,"18","62,1","12,3%","-27,1%","9,1%"
"775","Transtema","1,7%","23%","27,0","59,9","-2,27","1,2","-0,5","659","61,0","2,2%","0,8%","2,0%"
"1861","Traton","6,4%","40%","9,9","-29,6","-5,99","0,9","1,7","172500","64,3","3,7%","-4,4%","8,2%"
"229","Trelleborg","7,9%","11%","20,4","-48,4","-30,33","2,4","2,7","101208","72,9","3,3%","-1,2%","10,7%"
"1490","Trianon","1,3%","52%","60,3","474,6","-0,55","0,7","1,8","4368","58,4","4,4%","-3,1%","5,8%"
"1832","Triboron","-74,7%","19%","-8,2","-22,4","-0,01","2,4",,"59","47,0","1,3%","-2,7%","1,2%"
"2499","Triona","8,7%","-11%","48,1","22,0","-0,45","4,2","-1,0","279","46,1","-0,3%","0,3%","0,0%"
"746","Troax Group","12,9%","18%","27,4","-1622,1","-0,74","7,2","-6,6","14040","66,7","2,8%","-2,5%","4,0%"
"2275","Truecaller","42,9%","-58%","36,5","32,0","0,44","17,0","-165,5","23303","80,6","13,4%","28,6%","29,0%"
"2351","Tura Group","-0,5%","14%","32,9","10,7","-0,03","0,8",,"222","59,7","4,5%","-7,4%","17,2%"
"502","Umida","-330,2%","9%","-3,1","26,1","0,09","25,6",,"73","63,5","7,5%","-2,2%","11,7%"
"1431","Unibap","-13,7%","-24%","-17,4","-3,5","-0,55","1,8",,"249","56,4","1,1%","24,8%","-1,0%"
"352","Unlimited Travel Group","-24,0%","-12%","6,6","1,5","-0,67","6,2","-1,2","174","58,2","0,7%","3,9%","7,2%"
"2505","Upgrade Invest Nordic",,,,,,,,"11","39,2","-10,1%","38,9%","-32,7%"
"1790","Upsales","-204,1%","-38%","18,5","41,6","-0,49","27,3","-1,1","525","46,3","-1,0%","-9,1%","4,7%"
"2213","USWE Sports","-8,8%","8%","-9,5","-8,2","-1,73","1,0",,"73","60,5","5,5%","1,9%","12,7%"
"2347","W5 Solutions","-11,9%","11%","-18,6","-5,2","-11,94","2,6",,"794","53,9","-1,2%","-17,2%","6,6%"
"2209","Wall to Wall","1,5%","14%","44,5","-14,5","-9,72","0,8","0,1","829","51,4","0,4%","-8,4%","-0,3%"
"238","Wallenstam","2,1%","45%","56,8","-126,0","-2,74","1,0","55,4","31667","56,0","2,8%","-7,6%","0,4%"
"1866","Valuno Group",,"-28%","-4,9","16,0","-0,00","18,8",,"447","49,7","0,8%","3,6%","11,5%"
"1560","Vaxxa","6,4%","-26%","49,5",,,"2,2","0,6","49","55,8","-0,4%","2,3%","0,0%"
"915","Waystream","-8,9%","7%","-17,3","-148,0","-1,34","1,9",,"121","40,3","-3,7%","-17,2%","-10,4%"
"233","VBG Group","13,6%","3%","10,1","37,3","-17,53","2,1","1,0","8645","69,2","3,2%","-19,3%","5,8%"
"2524","Webrock Ventures","-44,9%","-2%","-0,5","-2,6","-1,85","0,3",,"121","28,8","-10,0%","-30,4%","-16,8%"
"874","VEF","-23,4%","7%","-2,2","-44,3","0,00","0,5",,"1916","30,6","-9,2%","-7,5%","-22,0%"
"1843","Vertiseit","8,7%","8%","23,7","32,6","-0,95","3,4","0,3","1643","60,8","1,0%","15,2%","6,7%"
"1977","Verve Group","2,5%","41%","14,4","-32,6","-0,85","1,6","1,0","7103","58,6","5,5%","19,9%","6,2%"
"356","Westpay","-114,0%","6%","-7,9","-1,8","-0,28","5,7",,"59","58,1","0,2%","-7,5%","21,5%"
"355","Vestum","-0,4%","27%","25,8","17,2","-0,55","1,0",,"4111","49,8","-0,9%","10,3%","-2,3%"
"1663","Veteranpoolen","1335,2%","-33%","12,8","13,1","-0,01","14,2","0,8","765","50,2","-1,0%","5,5%","-1,5%"
"1012","White Pearl Technology","21,2%","18%","5,5","-55,3","-1,18","1,5","0,0","204","60,8","-1,2%","34,6%","14,2%"
"1795","Viaplay A","-35,5%","9%","-2,1","-1,8","0,02","1,4",,"5495","39,6","0,8%","-17,4%","-12,4%"
"1794","Viaplay B","-35,4%","9%","-1,3","-1,1","0,02","0,7",,"2773","44,8","2,4%","-13,7%","-10,7%"
"776","Vibrosense Dynamics","-2150,6%","-84%","-1,2","-0,7","-0,04","1,7",,"20","72,8","38,4%","-34,6%","96,5%"
"928","Vicore Pharma","-470,4%","-93%","-2,9","1,8","3,23","2,7",,"2132","57,6","-4,0%","-37,8%","7,6%"
"934","Vidhance","-171,6%","-65%","0,8","1,0","-0,15","0,5",,"27","46,5","-7,2%","-22,2%","-4,8%"
"239","Wihlborgs Fastigheter","2,3%","50%","37,3","-141,2","-7,54","1,5","-3,7","33755","58,4","3,9%","0,2%","4,8%"
"227","Viking Supply","1,4%","15%","17,5","-41,5","-11,77","0,6","0,2","1237","52,5","-0,2%","-4,6%","2,0%"
"907","Vimab Group","-28,9%","41%","-12,5","-44,6","-0,48","3,6",,"256","49,7","-6,7%","3,7%","1,9%"
"2202","Vimian Group","-0,0%","20%","53,1","-32,3","-0,22","2,8",,"21296","55,4","2,1%","5,9%","2,1%"
"2356","Windon","-18,7%","-6%","-2,0","-7,1","-0,02","0,5",,"22","55,3","-1,3%","-28,7%","-0,3%"
"357","Wise Group","-24,6%","12%","-6,2","37,3","0,05","1,7",,"127","49,4","-2,4%","-18,5%","1,5%"
"252","Vitec Software","5,9%","12%","36,7","-78,0","-31,82","4,9","4,7","23312","72,0","5,2%","-0,5%","7,5%"
"235","Vitrolife","3,3%","5%","39,9","58,9","-2,79","2,2","0,5","30259","57,5","5,4%","1,9%","3,9%"
"2332","Viva Wine","5,0%","18%","17,9","29,2","-0,80","2,1","-1,4","3411","47,3","0,6%","-6,8%","1,1%"
"166","Vivesto","-55,8%","-22%","-0,8","-15,3","0,08","0,7",,"121","33,2","-10,0%","-2,5%","-22,4%"
"550","WntResearch","-882,1%","-55%","0,1","0,1","0,00","0,3",,"6","48,1","-0,5%","-90,6%","-10,8%"
"237","VNV Global","-13,3%","10%","-3,7","7,0",,"0,5",,"2999","74,1","9,3%","-15,6%","20,3%"
"1401","Vo2 Cap","-21,8%","3%","-2,3","-36,5","-0,09","0,6",,"114","62,8","5,8%","-28,9%","10,2%"
"1378","Volati","5,0%","30%","19,6","104,1","-6,58","3,9","-0,9","8603","65,8","6,2%","-10,2%","8,3%"
"1640","Volvo A","14,5%","-11%","8,2","24,6","-11,87","3,2","10,8","624270","67,8","4,7%","1,2%","13,6%"
"236","Volvo B","14,5%","-11%","8,2","24,5","-11,87","3,2","10,8","623660","67,4","4,6%","2,3%","14,2%"
"2289","Volvo Car","9,3%","-4%","2,5","-9,4","-15,31","0,5","0,2","74861","56,6","5,1%","-14,9%","4,8%"
"2545","Wonderboo","-107,5%","-23%","-1,6","-1,1",,"1,4",,"9","38,3","-2,9%",,"-5,7%"
"527","Wonderful Times","2,6%","0%","28,4","-1446,8","-0,08","0,9","0,0","51","66,1","5,1%","-1,1%","-1,7%"
"2399","Vultus","-466,5%","-10%","-0,7","-0,3","-0,11","2,4",,"5","37,4","-19,4%","-25,2%","-46,5%"
"2229","Wyld Networks",,"160%","-0,4","-0,4","-0,01","-0,0",,"9","60,1","40,0%","-98,4%","14,5%"
"2001","Wästbygg","-38,4%","14%","-4,0","1,9","-2,06","0,6",,"741","37,3","-2,3%","-33,8%","-4,6%"
"2390","Västra Hamnen","10,0%",,"22,2","-81,2","-0,44","4,1","-0,6","51","73,6","-0,2%","-17,7%","13,3%"
"240","XANO Industri","2,2%","23%","26,0","15,2","-3,29","2,0","-0,8","3232","39,9","-5,9%","-22,2%","-3,6%"
"983","Xbrane Biopharma","-91,3%","17%","-1,5","-1,2","-0,02","1,0",,"267","53,5","6,8%","-15,5%","8,5%"
"1033","Xintela",,"-17%","-5,7","-13,2",,"-9,2",,"276","61,7","4,2%","-2,2%","25,5%"
"1452","XMReality","-328,0%","-4%","-0,4","-0,3","-0,01","0,9",,"10","52,9","1,7%","-75,2%","10,0%"
"2555","Xoma","-136,5%","-0%","-11,4","-11,5","-0,09","21,0",,"14",,"-13,6%",,"-7,1%"
"2292","XP Chemistries","-35,6%","-7%","-0,9","-0,8","-0,02","0,4",,"15","55,1","15,2%","-14,6%","0,0%"
"1524","Xspray Pharma","-47,8%","-6%","-4,1","-4,5","-1,36","1,9",,"1252","48,2","-2,3%","-26,5%","-18,7%"
"372","Xvivo Perfusion","9,5%","-16%","161,8","-107,9","-7,86","6,8","1,1","14679","55,0","-1,8%","0,6%","-4,7%"
"2107","Yubico","47,9%","-34%","50,6","123,8","-0,27","15,8","0,1","22343","61,5","5,2%","2,6%","6,6%"
"1465","Zaplox",,"-64%","-1,1","-1,3",,"2,5",,"36","50,7","0,8%","-13,1%","-3,8%"
"929","Zenergy","-108,6%","-5%","-0,4","-0,5","0,13","0,6",,"47","33,9","-9,4%","-61,0%","-27,5%"
"453","Zenicor Medical","-8,8%","18%","-17,1","-2,5","-0,73","0,6",,"18","61,4","3,9%","-10,5%","10,7%"
"594","Zinzino","179,8%","-25%","16,5","37,8","-1,94","11,4","1,6","3894","73,1","6,3%","11,1%","32,2%"
"1870","Zoomability","-167,4%","20%","-3,4",,,"6,4",,"26","65,1","9,3%","-14,8%","36,4%"
"1913","Zwipe","-1362,1%","-27%","0,1","0,1","-0,01","0,1",,"10","33,0","-66,7%","-57,0%","-69,8%"
"242","Öresund","21,1%","-6%","7,4","18,8",,"1,5","0,0","5410","68,1","4,1%","-5,4%","10,0%"
